,type_of_company,company_name,company_url
2314,Packaging companies,Anuroop Packagin,https://www.screener.in/company/542865
2315,Packaging companies,Rex Sealing,https://www.screener.in/company/543744
2316,Packaging companies,Yashraj Contain.,https://www.screener.in/company/530063
2317,Packaging companies,Trans Freight,https://www.screener.in/company/513063
2318,Packaging companies,Raj Packaging,https://www.screener.in/company/530111
2319,Packaging companies,Kuwer Industries,https://www.screener.in/company/530421
2320,Packaging companies,BKM Industries,https://www.screener.in/company/BKMINDST
2321,Packaging companies,Vinayak Polycon,https://www.screener.in/company/534639
2322,Packaging companies,Quantum Digital,https://www.screener.in/company/530281
2323,Packaging companies,Stanpacks(India),https://www.screener.in/company/530931
2324,Packaging companies,Pankaj Polymers,https://www.screener.in/company/531280
2325,Packaging companies,Polyspin Exports,https://www.screener.in/company/539354
2326,Packaging companies,Duropack,https://www.screener.in/company/526355
2327,Packaging companies,Texel Industries,https://www.screener.in/company/526638
2328,Packaging companies,Raaj Medisafe,https://www.screener.in/company/524502
2329,Packaging companies,Mega Flex Plast.,https://www.screener.in/company/MEGAFLEX
2330,Packaging companies,Rollatainers,https://www.screener.in/company/ROLLT
2331,Packaging companies,Guj. Raffia Inds,https://www.screener.in/company/GUJRAFFIA
2332,Packaging companies,Sabar Flex India,https://www.screener.in/company/SABAR
2333,Packaging companies,Expo Gas Contain,https://www.screener.in/company/526614
2334,Packaging companies,Rishi Techtex,https://www.screener.in/company/523021
2335,Packaging companies,Jumbo Bag,https://www.screener.in/company/516078
2336,Packaging companies,Kahan Packaging,https://www.screener.in/company/543979
2337,Packaging companies,Salguti Industri,https://www.screener.in/company/526554
2338,Packaging companies,Venlon Enterpris,https://www.screener.in/company/524038
2339,Packaging companies,Antarctica,https://www.screener.in/company/ANTGRAPHIC
2340,Packaging companies,Anuroop Packagin,https://www.screener.in/company/542865
2341,Packaging companies,Rex Sealing,https://www.screener.in/company/543744
2342,Packaging companies,Yashraj Contain.,https://www.screener.in/company/530063
2343,Packaging companies,Trans Freight,https://www.screener.in/company/513063
2344,Packaging companies,Raj Packaging,https://www.screener.in/company/530111
2345,Packaging companies,Kuwer Industries,https://www.screener.in/company/530421
2346,Packaging companies,BKM Industries,https://www.screener.in/company/BKMINDST
2347,Packaging companies,Vinayak Polycon,https://www.screener.in/company/534639
2348,Packaging companies,Quantum Digital,https://www.screener.in/company/530281
2349,Packaging companies,Stanpacks(India),https://www.screener.in/company/530931
2350,Packaging companies,Pankaj Polymers,https://www.screener.in/company/531280
2351,Paints/Varnish companies,Asian Paints,https://www.screener.in/company/ASIANPAINT
2352,Paints/Varnish companies,Berger Paints,https://www.screener.in/company/BERGEPAINT
2353,Paints/Varnish companies,Kansai Nerolac,https://www.screener.in/company/KANSAINER
2354,Paints/Varnish companies,Akzo Nobel,https://www.screener.in/company/AKZOINDIA
2355,Paints/Varnish companies,Indigo Paints,https://www.screener.in/company/INDIGOPNTS
2356,Paints/Varnish companies,Shalimar Paints,https://www.screener.in/company/SHALPAINTS
2357,Paints/Varnish companies,MCON Rasayan,https://www.screener.in/company/MCON
2358,Paints/Varnish companies,Retina Paints,https://www.screener.in/company/543902
2359,Paper companies,Century Textiles,https://www.screener.in/company/CENTURYTEX
2360,Paper companies,JK Paper,https://www.screener.in/company/JKPAPER
2361,Paper companies,West Coast Paper,https://www.screener.in/company/WSTCSTPAPR
2362,Paper companies,Andhra Paper,https://www.screener.in/company/ANDHRAPAP
2363,Paper companies,Seshasayee Paper,https://www.screener.in/company/SESHAPAPER
2364,Paper companies,T N Newsprint,https://www.screener.in/company/TNPL
2365,Paper companies,Kuantum Papers,https://www.screener.in/company/KUANTUM
2366,Paper companies,Satia Industries,https://www.screener.in/company/SATIA
2367,Paper companies,Orient Paper,https://www.screener.in/company/ORIENTPPR
2368,Paper companies,Pakka,https://www.screener.in/company/PAKKA
2369,Paper companies,Emami Paper,https://www.screener.in/company/EMAMIPAP
2370,Paper companies,N R Agarwal Inds,https://www.screener.in/company/NRAIL
2371,Paper companies,B&B Triplewall,https://www.screener.in/company/BBTCL
2372,Paper companies,Genus Paper & Bo,https://www.screener.in/company/GENUSPAPER
2373,Paper companies,Pudumjee Paper,https://www.screener.in/company/PDMJEPAPER
2374,Paper companies,Ruchira Papers,https://www.screener.in/company/RUCHIRA
2375,Paper companies,Star Paper Mills,https://www.screener.in/company/STARPAPER
2376,Paper companies,Shreyans Inds.,https://www.screener.in/company/SHREYANIND
2377,Paper companies,Shree Rama News.,https://www.screener.in/company/RAMANEWS
2378,Paper companies,Magnum Ventures,https://www.screener.in/company/MAGNUM
2379,Paper companies,S I Paper Mills,https://www.screener.in/company/516108
2380,Paper companies,Sh. Ajit Pulp,https://www.screener.in/company/538795
2381,Paper companies,Astron Paper,https://www.screener.in/company/ASTRON
2382,Paper companies,Nath Industries,https://www.screener.in/company/502587
2383,Paper companies,Ganga Papers,https://www.screener.in/company/531813
2384,Paper companies,Malu Paper,https://www.screener.in/company/MALUPAPER
2385,Paper companies,Sh. Krishna Pap.,https://www.screener.in/company/500388
2386,Paper companies,Balkrishna Paper,https://www.screener.in/company/BALKRISHNA
2387,Paper companies,Mohit Paper Mill,https://www.screener.in/company/530169
2388,Paper companies,S. V. J. Enterp.,https://www.screener.in/company/543799
2389,Paper companies,Sh. Karthik Pap.,https://www.screener.in/company/516106
2390,Paper companies,Sangal Papers,https://www.screener.in/company/516096
2391,Paper companies,Vapi Enterprise,https://www.screener.in/company/502589
2392,Paper companies,Rama Paper Mills,https://www.screener.in/company/500357
2393,Paper companies,Kay Power &Paper,https://www.screener.in/company/530255
2394,Paper companies,Agio Paper,https://www.screener.in/company/516020
2395,Paper companies,Gratex Industrie,https://www.screener.in/company/526751
2396,Paper companies,Coral Newsprints,https://www.screener.in/company/530755
2397,Paper companies,Saffron Industri,https://www.screener.in/company/531436
2398,Paper companies,Hi-Tech Winding,https://www.screener.in/company/541627
2399,Petrochemicals companies,Supreme Petroch.,https://www.screener.in/company/SPLPETRO
2400,Petrochemicals companies,Styrenix Perfor.,https://www.screener.in/company/STYRENIX
2401,Petrochemicals companies,Bhansali Engg.,https://www.screener.in/company/BEPL
2402,Petrochemicals companies,Savita Oil Tech,https://www.screener.in/company/SOTL
2403,Petrochemicals companies,Panama Petrochem,https://www.screener.in/company/PANAMAPET
2404,Petrochemicals companies,DCW,https://www.screener.in/company/DCW
2405,Petrochemicals companies,Agarwal Indl.,https://www.screener.in/company/AGARIND
2406,Petrochemicals companies,Manali Petrochem,https://www.screener.in/company/MANALIPETC
2407,Petrochemicals companies,Kothari Petroche,https://www.screener.in/company/KOTHARIPET
2408,Petrochemicals companies,Goa Carbon,https://www.screener.in/company/GOACARBON
2409,Petrochemicals companies,Polychem,https://www.screener.in/company/506605
2410,Petrochemicals companies,SVC Industries,https://www.screener.in/company/524488
2411,Petrochemicals companies,Hind.Fluoro Carb,https://www.screener.in/company/524013
2412,Pharmaceuticals companies,Sun Pharma.Inds.,https://www.screener.in/company/SUNPHARMA
2413,Pharmaceuticals companies,Divi's Lab.,https://www.screener.in/company/DIVISLAB
2414,Pharmaceuticals companies,Cipla,https://www.screener.in/company/CIPLA
2415,Pharmaceuticals companies,Dr Reddy's Labs,https://www.screener.in/company/DRREDDY
2416,Pharmaceuticals companies,Mankind Pharma,https://www.screener.in/company/MANKIND
2417,Pharmaceuticals companies,Torrent Pharma.,https://www.screener.in/company/TORNTPHARM
2418,Pharmaceuticals companies,Zydus Lifesci.,https://www.screener.in/company/ZYDUSLIFE
2419,Pharmaceuticals companies,Aurobindo Pharma,https://www.screener.in/company/AUROPHARMA
2420,Pharmaceuticals companies,Alkem Lab,https://www.screener.in/company/ALKEM
2421,Pharmaceuticals companies,Lupin,https://www.screener.in/company/LUPIN
2422,Pharmaceuticals companies,Abbott India,https://www.screener.in/company/ABBOTINDIA
2423,Pharmaceuticals companies,Glaxosmi. Pharma,https://www.screener.in/company/GLAXO
2424,Pharmaceuticals companies,Gland Pharma,https://www.screener.in/company/GLAND
2425,Pharmaceuticals companies,Biocon,https://www.screener.in/company/BIOCON
2426,Pharmaceuticals companies,Ipca Labs.,https://www.screener.in/company/IPCALAB
2427,Pharmaceuticals companies,Syngene Intl.,https://www.screener.in/company/SYNGENE
2428,Pharmaceuticals companies,Ajanta Pharma,https://www.screener.in/company/AJANTPHARM
2429,Pharmaceuticals companies,J B Chem & Pharm,https://www.screener.in/company/JBCHEPHARM
2430,Pharmaceuticals companies,Glenmark Pharma.,https://www.screener.in/company/GLENMARK
2431,Pharmaceuticals companies,Laurus Labs,https://www.screener.in/company/LAURUSLABS
2432,Pharmaceuticals companies,Pfizer,https://www.screener.in/company/PFIZER
2433,Pharmaceuticals companies,Sanofi India,https://www.screener.in/company/SANOFI
2434,Pharmaceuticals companies,Suven Pharma,https://www.screener.in/company/SUVENPHAR
2435,Pharmaceuticals companies,Piramal Pharma,https://www.screener.in/company/PPLPHARMA
2436,Pharmaceuticals companies,Concord Biotech,https://www.screener.in/company/CONCORDBIO
2437,Pharmaceuticals companies,Alembic Pharma,https://www.screener.in/company/APLLTD
2438,Pharmaceuticals companies,Natco Pharma,https://www.screener.in/company/NATCOPHARM
2439,Pharmaceuticals companies,Astrazeneca Phar,https://www.screener.in/company/ASTRAZEN
2440,Pharmaceuticals companies,ERIS Lifescience,https://www.screener.in/company/ERIS
2441,Pharmaceuticals companies,Caplin Point Lab,https://www.screener.in/company/CAPLIPOINT
2442,Pharmaceuticals companies,Granules India,https://www.screener.in/company/GRANULES
2443,Pharmaceuticals companies,Jubilant Pharmo,https://www.screener.in/company/JUBLPHARMA
2444,Pharmaceuticals companies,P & G Health Ltd,https://www.screener.in/company/PGHL
2445,Pharmaceuticals companies,Glenmark Life,https://www.screener.in/company/GLS
2446,Pharmaceuticals companies,Marksans Pharma,https://www.screener.in/company/MARKSANS
2447,Pharmaceuticals companies,Neuland Labs.,https://www.screener.in/company/NEULANDLAB
2448,Pharmaceuticals companies,FDC,https://www.screener.in/company/FDC
2449,Pharmaceuticals companies,Blue Jet Health,https://www.screener.in/company/BLUEJET
2450,Pharmaceuticals companies,Wockhardt,https://www.screener.in/company/WOCKPHARMA
2451,Pharmaceuticals companies,Strides Pharma,https://www.screener.in/company/STAR
2452,Pharmaceuticals companies,Aarti Pharma,https://www.screener.in/company/AARTIPHARM
2453,Pharmaceuticals companies,Aarti Drugs,https://www.screener.in/company/AARTIDRUGS
2454,Pharmaceuticals companies,Advanced Enzyme,https://www.screener.in/company/ADVENZYMES
2455,Pharmaceuticals companies,Ami Organics,https://www.screener.in/company/AMIORG
2456,Pharmaceuticals companies,Hikal,https://www.screener.in/company/HIKAL
2457,Pharmaceuticals companies,Indoco Remedies,https://www.screener.in/company/INDOCO
2458,Pharmaceuticals companies,Orchid Pharma,https://www.screener.in/company/ORCHPHARMA
2459,Pharmaceuticals companies,Gufic BioScience,https://www.screener.in/company/GUFICBIO
2460,Pharmaceuticals companies,Innova Captab,https://www.screener.in/company/INNOVACAP
2461,Pharmaceuticals companies,Shilpa Medicare,https://www.screener.in/company/SHILPAMED
2462,Pharmaceuticals companies,Unichem Labs.,https://www.screener.in/company/UNICHEMLAB
2463,Pharmaceuticals companies,Sequent Scien.,https://www.screener.in/company/SEQUENT
2464,Pharmaceuticals companies,IOL Chemicals,https://www.screener.in/company/IOLCP
2465,Pharmaceuticals companies,Dishman Carbogen,https://www.screener.in/company/DCAL
2466,Pharmaceuticals companies,Supriya Lifesci.,https://www.screener.in/company/SUPRIYA
2467,Pharmaceuticals companies,Morepen Labs.,https://www.screener.in/company/MOREPENLAB
2468,Pharmaceuticals companies,RPG LifeScience.,https://www.screener.in/company/RPGLIFE
2469,Pharmaceuticals companies,Themis Medicare,https://www.screener.in/company/THEMISMED
2470,Pharmaceuticals companies,Guj. Themis Bio.,https://www.screener.in/company/506879
2471,Pharmaceuticals companies,Suven Life Scie.,https://www.screener.in/company/SUVEN
2472,Pharmaceuticals companies,Amrutanjan Healt,https://www.screener.in/company/AMRUTANJAN
2473,Pharmaceuticals companies,Sigachi Indust.,https://www.screener.in/company/SIGACHI
2474,Pharmaceuticals companies,Jeena Sikho,https://www.screener.in/company/JSLL
2475,Pharmaceuticals companies,Syncom Formul.,https://www.screener.in/company/SYNCOMF
2476,Pharmaceuticals companies,Beta Drugs Ltd,https://www.screener.in/company/BETA
2477,Pharmaceuticals companies,NGL Fine Chem,https://www.screener.in/company/NGLFINE
2478,Pharmaceuticals companies,Bliss GVS Pharma,https://www.screener.in/company/BLISSGVS
2479,Pharmaceuticals companies,Solara Active,https://www.screener.in/company/SOLARA
2480,Pharmaceuticals companies,Hester Bios,https://www.screener.in/company/HESTERBIO
2481,Pharmaceuticals companies,Lincoln Pharma.,https://www.screener.in/company/LINCOLN
2482,Pharmaceuticals companies,Kopran,https://www.screener.in/company/KOPRAN
